Year,Quarter,Month,Day,% Skill in Posting,Job Skills
2020,Qtr 4,November,28,50.00%,aws
2020,Qtr 4,November,28,50.00%,cloud
2020,Qtr 4,November,29,100.00%,cloud
2020,Qtr 4,November,30,100.00%,aws
2020,Qtr 4,November,30,100.00%,cloud
2020,Qtr 4,November,30,100.00%,python
2020,Qtr 4,December,1,100.00%,cloud
2020,Qtr 4,December,1,100.00%,python
2020,Qtr 4,December,1,100.00%,sql
2020,Qtr 4,December,2,66.67%,aws
2020,Qtr 4,December,2,66.67%,cloud
2020,Qtr 4,December,2,66.67%,machine_learning
2020,Qtr 4,December,2,100.00%,python
2020,Qtr 4,December,2,100.00%,sql
2020,Qtr 4,December,3,50.00%,machine_learning
2020,Qtr 4,December,3,50.00%,python
2020,Qtr 4,December,3,50.00%,sql
2020,Qtr 4,December,4,100.00%,aws
2020,Qtr 4,December,4,100.00%,cloud
2020,Qtr 4,December,4,100.00%,machine_learning
2020,Qtr 4,December,4,100.00%,python
2020,Qtr 4,December,4,100.00%,sql
2020,Qtr 4,December,5,66.67%,aws
2020,Qtr 4,December,5,66.67%,cloud
2020,Qtr 4,December,5,33.33%,machine_learning
2020,Qtr 4,December,5,66.67%,python
2020,Qtr 4,December,5,33.33%,sql
2020,Qtr 4,December,6,33.33%,aws
2020,Qtr 4,December,6,66.67%,cloud
2020,Qtr 4,December,6,33.33%,python
2020,Qtr 4,December,7,33.33%,aws
2020,Qtr 4,December,7,66.67%,python
2020,Qtr 4,December,7,33.33%,sql
2020,Qtr 4,December,8,33.33%,aws
2020,Qtr 4,December,8,66.67%,cloud
2020,Qtr 4,December,8,33.33%,machine_learning
2020,Qtr 4,December,8,66.67%,python
2020,Qtr 4,December,8,100.00%,sql
2020,Qtr 4,December,9,50.00%,cloud
2020,Qtr 4,December,9,25.00%,machine_learning
2020,Qtr 4,December,9,50.00%,sql
2020,Qtr 4,December,10,33.33%,aws
2020,Qtr 4,December,10,33.33%,machine_learning
2020,Qtr 4,December,10,100.00%,python
2020,Qtr 4,December,10,100.00%,sql
2020,Qtr 4,December,11,50.00%,python
2020,Qtr 4,December,11,75.00%,sql
2020,Qtr 4,December,12,50.00%,aws
2020,Qtr 4,December,12,50.00%,cloud
2020,Qtr 4,December,12,50.00%,machine_learning
2020,Qtr 4,December,12,100.00%,python
2020,Qtr 4,December,12,50.00%,sql
2020,Qtr 4,December,13,50.00%,cloud
2020,Qtr 4,December,13,50.00%,machine_learning
2020,Qtr 4,December,13,50.00%,sql
2020,Qtr 4,December,14,33.33%,cloud
2020,Qtr 4,December,14,33.33%,machine_learning
2020,Qtr 4,December,14,66.67%,python
2020,Qtr 4,December,14,66.67%,sql
2020,Qtr 4,December,15,33.33%,python
2020,Qtr 4,December,15,66.67%,sql
2020,Qtr 4,December,16,50.00%,machine_learning
2020,Qtr 4,December,16,50.00%,python
2020,Qtr 4,December,16,50.00%,sql
2020,Qtr 4,December,17,25.00%,aws
2020,Qtr 4,December,17,25.00%,cloud
2020,Qtr 4,December,17,50.00%,machine_learning
2020,Qtr 4,December,17,75.00%,python
2020,Qtr 4,December,17,50.00%,sql
2020,Qtr 4,December,18,66.67%,aws
2020,Qtr 4,December,18,66.67%,cloud
2020,Qtr 4,December,18,33.33%,sql
2020,Qtr 4,December,19,71.43%,aws
2020,Qtr 4,December,19,57.14%,cloud
2020,Qtr 4,December,19,28.57%,machine_learning
2020,Qtr 4,December,19,57.14%,python
2020,Qtr 4,December,19,57.14%,sql
2020,Qtr 4,December,20,20.00%,aws
2020,Qtr 4,December,20,20.00%,cloud
2020,Qtr 4,December,20,60.00%,machine_learning
2020,Qtr 4,December,20,40.00%,python
2020,Qtr 4,December,20,40.00%,sql
2020,Qtr 4,December,21,25.00%,aws
2020,Qtr 4,December,21,25.00%,machine_learning
2020,Qtr 4,December,21,50.00%,python
2020,Qtr 4,December,21,50.00%,sql
2020,Qtr 4,December,22,50.00%,aws
2020,Qtr 4,December,22,100.00%,cloud
2020,Qtr 4,December,23,12.50%,aws
2020,Qtr 4,December,23,12.50%,cloud
2020,Qtr 4,December,23,37.50%,machine_learning
2020,Qtr 4,December,23,62.50%,python
2020,Qtr 4,December,23,62.50%,sql
2020,Qtr 4,December,24,40.00%,aws
2020,Qtr 4,December,24,40.00%,cloud
2020,Qtr 4,December,24,20.00%,machine_learning
2020,Qtr 4,December,24,20.00%,python
2020,Qtr 4,December,24,20.00%,sql
2020,Qtr 4,December,25,50.00%,aws
2020,Qtr 4,December,25,25.00%,cloud
2020,Qtr 4,December,25,25.00%,machine_learning
2020,Qtr 4,December,25,50.00%,python
2020,Qtr 4,December,25,25.00%,sql
2020,Qtr 4,December,26,20.00%,aws
2020,Qtr 4,December,26,20.00%,cloud
2020,Qtr 4,December,26,20.00%,machine_learning
2020,Qtr 4,December,26,40.00%,python
2020,Qtr 4,December,26,60.00%,sql
2020,Qtr 4,December,27,33.33%,aws
2020,Qtr 4,December,27,33.33%,cloud
2020,Qtr 4,December,27,33.33%,machine_learning
2020,Qtr 4,December,27,33.33%,python
2020,Qtr 4,December,27,33.33%,sql
2020,Qtr 4,December,28,42.86%,aws
2020,Qtr 4,December,28,28.57%,cloud
2020,Qtr 4,December,28,57.14%,machine_learning
2020,Qtr 4,December,28,57.14%,python
2020,Qtr 4,December,28,57.14%,sql
2020,Qtr 4,December,29,22.22%,aws
2020,Qtr 4,December,29,11.11%,cloud
2020,Qtr 4,December,29,33.33%,machine_learning
2020,Qtr 4,December,29,44.44%,python
2020,Qtr 4,December,29,33.33%,sql
2020,Qtr 4,December,30,50.00%,aws
2020,Qtr 4,December,30,50.00%,cloud
2020,Qtr 4,December,30,25.00%,machine_learning
2020,Qtr 4,December,30,75.00%,python
2020,Qtr 4,December,30,75.00%,sql
2020,Qtr 4,December,31,16.67%,aws
2020,Qtr 4,December,31,16.67%,cloud
2020,Qtr 4,December,31,16.67%,machine_learning
2020,Qtr 4,December,31,16.67%,python
2020,Qtr 4,December,31,16.67%,sql
2021,Qtr 1,January,1,100.00%,machine_learning
2021,Qtr 1,January,1,100.00%,sql
2021,Qtr 1,January,2,50.00%,aws
2021,Qtr 1,January,2,33.33%,cloud
2021,Qtr 1,January,2,50.00%,python
2021,Qtr 1,January,2,33.33%,sql
2021,Qtr 1,January,3,40.00%,aws
2021,Qtr 1,January,3,40.00%,cloud
2021,Qtr 1,January,3,60.00%,machine_learning
2021,Qtr 1,January,3,80.00%,python
2021,Qtr 1,January,3,100.00%,sql
2021,Qtr 1,January,4,20.00%,aws
2021,Qtr 1,January,4,20.00%,machine_learning
2021,Qtr 1,January,4,60.00%,python
2021,Qtr 1,January,4,20.00%,sql
2021,Qtr 1,January,5,33.33%,aws
2021,Qtr 1,January,5,22.22%,cloud
2021,Qtr 1,January,5,33.33%,python
2021,Qtr 1,January,5,33.33%,sql
2021,Qtr 1,January,6,50.00%,aws
2021,Qtr 1,January,6,50.00%,cloud
2021,Qtr 1,January,6,25.00%,machine_learning
2021,Qtr 1,January,6,50.00%,python
2021,Qtr 1,January,6,50.00%,sql
2021,Qtr 1,January,7,16.67%,aws
2021,Qtr 1,January,7,33.33%,cloud
2021,Qtr 1,January,7,16.67%,machine_learning
2021,Qtr 1,January,7,50.00%,python
2021,Qtr 1,January,7,50.00%,sql
2021,Qtr 1,January,8,66.67%,cloud
2021,Qtr 1,January,8,33.33%,machine_learning
2021,Qtr 1,January,8,100.00%,python
2021,Qtr 1,January,8,66.67%,sql
2021,Qtr 1,January,9,11.11%,aws
2021,Qtr 1,January,9,22.22%,cloud
2021,Qtr 1,January,9,33.33%,python
2021,Qtr 1,January,9,33.33%,sql
2021,Qtr 1,January,10,14.29%,aws
2021,Qtr 1,January,10,42.86%,cloud
2021,Qtr 1,January,10,14.29%,machine_learning
2021,Qtr 1,January,10,42.86%,python
2021,Qtr 1,January,10,14.29%,sql
2021,Qtr 1,January,11,50.00%,aws
2021,Qtr 1,January,11,25.00%,cloud
2021,Qtr 1,January,11,50.00%,machine_learning
2021,Qtr 1,January,11,62.50%,python
2021,Qtr 1,January,11,62.50%,sql
2021,Qtr 1,January,12,12.50%,aws
2021,Qtr 1,January,12,37.50%,cloud
2021,Qtr 1,January,12,12.50%,machine_learning
2021,Qtr 1,January,12,25.00%,python
2021,Qtr 1,January,12,25.00%,sql
2021,Qtr 1,January,13,50.00%,aws
2021,Qtr 1,January,13,50.00%,cloud
2021,Qtr 1,January,13,25.00%,sql
2021,Qtr 1,January,14,50.00%,aws
2021,Qtr 1,January,14,25.00%,cloud
2021,Qtr 1,January,14,25.00%,machine_learning
2021,Qtr 1,January,14,50.00%,python
2021,Qtr 1,January,14,50.00%,sql
2021,Qtr 1,January,15,50.00%,aws
2021,Qtr 1,January,15,12.50%,cloud
2021,Qtr 1,January,15,12.50%,machine_learning
2021,Qtr 1,January,15,62.50%,python
2021,Qtr 1,January,15,50.00%,sql
2021,Qtr 1,January,16,33.33%,aws
2021,Qtr 1,January,16,11.11%,cloud
2021,Qtr 1,January,16,22.22%,machine_learning
2021,Qtr 1,January,16,66.67%,python
2021,Qtr 1,January,16,88.89%,sql
2021,Qtr 1,January,17,66.67%,aws
2021,Qtr 1,January,17,50.00%,cloud
2021,Qtr 1,January,17,33.33%,machine_learning
2021,Qtr 1,January,17,33.33%,python
2021,Qtr 1,January,17,16.67%,sql
2021,Qtr 1,January,18,14.29%,aws
2021,Qtr 1,January,18,28.57%,cloud
2021,Qtr 1,January,18,14.29%,machine_learning
2021,Qtr 1,January,18,42.86%,python
2021,Qtr 1,January,18,42.86%,sql
2021,Qtr 1,January,19,50.00%,aws
2021,Qtr 1,January,19,33.33%,cloud
2021,Qtr 1,January,19,33.33%,machine_learning
2021,Qtr 1,January,19,66.67%,python
2021,Qtr 1,January,19,50.00%,sql
2021,Qtr 1,January,20,44.44%,aws
2021,Qtr 1,January,20,33.33%,cloud
2021,Qtr 1,January,20,33.33%,python
2021,Qtr 1,January,20,55.56%,sql
2021,Qtr 1,January,21,33.33%,aws
2021,Qtr 1,January,21,33.33%,cloud
2021,Qtr 1,January,21,33.33%,machine_learning
2021,Qtr 1,January,21,66.67%,python
2021,Qtr 1,January,21,33.33%,sql
2021,Qtr 1,January,22,28.57%,aws
2021,Qtr 1,January,22,42.86%,cloud
2021,Qtr 1,January,22,14.29%,machine_learning
2021,Qtr 1,January,22,42.86%,python
2021,Qtr 1,January,22,28.57%,sql
2021,Qtr 1,January,23,25.00%,aws
2021,Qtr 1,January,23,25.00%,machine_learning
2021,Qtr 1,January,23,25.00%,python
2021,Qtr 1,January,23,50.00%,sql
2021,Qtr 1,January,24,12.50%,aws
2021,Qtr 1,January,24,50.00%,cloud
2021,Qtr 1,January,24,37.50%,machine_learning
2021,Qtr 1,January,24,37.50%,python
2021,Qtr 1,January,24,37.50%,sql
2021,Qtr 1,January,25,16.67%,aws
2021,Qtr 1,January,25,16.67%,cloud
2021,Qtr 1,January,25,16.67%,sql
2021,Qtr 1,January,26,20.00%,aws
2021,Qtr 1,January,26,60.00%,cloud
2021,Qtr 1,January,26,40.00%,machine_learning
2021,Qtr 1,January,26,60.00%,python
2021,Qtr 1,January,26,20.00%,sql
2021,Qtr 1,January,27,66.67%,aws
2021,Qtr 1,January,27,66.67%,cloud
2021,Qtr 1,January,27,50.00%,machine_learning
2021,Qtr 1,January,27,50.00%,python
2021,Qtr 1,January,27,16.67%,sql
2021,Qtr 1,January,28,57.14%,aws
2021,Qtr 1,January,28,42.86%,cloud
2021,Qtr 1,January,28,28.57%,machine_learning
2021,Qtr 1,January,28,57.14%,python
2021,Qtr 1,January,28,28.57%,sql
2021,Qtr 1,January,29,22.22%,aws
2021,Qtr 1,January,29,55.56%,cloud
2021,Qtr 1,January,29,22.22%,machine_learning
2021,Qtr 1,January,29,33.33%,python
2021,Qtr 1,January,29,22.22%,sql
2021,Qtr 1,January,30,30.00%,aws
2021,Qtr 1,January,30,40.00%,cloud
2021,Qtr 1,January,30,20.00%,machine_learning
2021,Qtr 1,January,30,40.00%,python
2021,Qtr 1,January,30,30.00%,sql
2021,Qtr 1,January,31,25.00%,aws
2021,Qtr 1,January,31,37.50%,cloud
2021,Qtr 1,January,31,25.00%,machine_learning
2021,Qtr 1,January,31,50.00%,python
2021,Qtr 1,January,31,50.00%,sql
2021,Qtr 1,February,1,11.11%,aws
2021,Qtr 1,February,1,22.22%,cloud
2021,Qtr 1,February,1,33.33%,machine_learning
2021,Qtr 1,February,1,33.33%,python
2021,Qtr 1,February,1,11.11%,sql
2021,Qtr 1,February,2,22.22%,aws
2021,Qtr 1,February,2,11.11%,cloud
2021,Qtr 1,February,2,22.22%,machine_learning
2021,Qtr 1,February,2,44.44%,python
2021,Qtr 1,February,2,55.56%,sql
2021,Qtr 1,February,3,28.57%,aws
2021,Qtr 1,February,3,28.57%,cloud
2021,Qtr 1,February,3,14.29%,sql
2021,Qtr 1,February,4,37.50%,aws
2021,Qtr 1,February,4,25.00%,cloud
2021,Qtr 1,February,4,25.00%,machine_learning
2021,Qtr 1,February,4,50.00%,python
2021,Qtr 1,February,4,50.00%,sql
2021,Qtr 1,February,5,30.00%,aws
2021,Qtr 1,February,5,30.00%,cloud
2021,Qtr 1,February,5,20.00%,machine_learning
2021,Qtr 1,February,5,30.00%,python
2021,Qtr 1,February,5,20.00%,sql
2021,Qtr 1,February,6,30.77%,aws
2021,Qtr 1,February,6,23.08%,cloud
2021,Qtr 1,February,6,46.15%,machine_learning
2021,Qtr 1,February,6,84.62%,python
2021,Qtr 1,February,6,69.23%,sql
2021,Qtr 1,February,7,16.67%,aws
2021,Qtr 1,February,7,50.00%,cloud
2021,Qtr 1,February,7,50.00%,python
2021,Qtr 1,February,7,33.33%,sql
2021,Qtr 1,February,8,23.08%,aws
2021,Qtr 1,February,8,23.08%,cloud
2021,Qtr 1,February,8,15.38%,machine_learning
2021,Qtr 1,February,8,46.15%,python
2021,Qtr 1,February,8,53.85%,sql
2021,Qtr 1,February,9,53.85%,aws
2021,Qtr 1,February,9,61.54%,cloud
2021,Qtr 1,February,9,38.46%,machine_learning
2021,Qtr 1,February,9,46.15%,python
2021,Qtr 1,February,9,38.46%,sql
2021,Qtr 1,February,10,30.00%,aws
2021,Qtr 1,February,10,20.00%,cloud
2021,Qtr 1,February,10,30.00%,machine_learning
2021,Qtr 1,February,10,50.00%,python
2021,Qtr 1,February,10,60.00%,sql
2021,Qtr 1,February,11,36.36%,aws
2021,Qtr 1,February,11,54.55%,cloud
2021,Qtr 1,February,11,9.09%,machine_learning
2021,Qtr 1,February,11,45.45%,python
2021,Qtr 1,February,11,63.64%,sql
2021,Qtr 1,February,12,23.08%,aws
2021,Qtr 1,February,12,30.77%,cloud
2021,Qtr 1,February,12,15.38%,machine_learning
2021,Qtr 1,February,12,46.15%,python
2021,Qtr 1,February,12,46.15%,sql
2021,Qtr 1,February,13,23.08%,aws
2021,Qtr 1,February,13,15.38%,cloud
2021,Qtr 1,February,13,15.38%,machine_learning
2021,Qtr 1,February,13,30.77%,python
2021,Qtr 1,February,13,23.08%,sql
2021,Qtr 1,February,14,50.00%,aws
2021,Qtr 1,February,14,66.67%,cloud
2021,Qtr 1,February,14,16.67%,machine_learning
2021,Qtr 1,February,14,50.00%,python
2021,Qtr 1,February,14,66.67%,sql
2021,Qtr 1,February,15,25.00%,aws
2021,Qtr 1,February,15,25.00%,cloud
2021,Qtr 1,February,15,18.75%,machine_learning
2021,Qtr 1,February,15,43.75%,python
2021,Qtr 1,February,15,37.50%,sql
2021,Qtr 1,February,16,41.67%,aws
2021,Qtr 1,February,16,41.67%,cloud
2021,Qtr 1,February,16,8.33%,machine_learning
2021,Qtr 1,February,16,25.00%,python
2021,Qtr 1,February,16,33.33%,sql
2021,Qtr 1,February,17,30.00%,aws
2021,Qtr 1,February,17,30.00%,cloud
2021,Qtr 1,February,17,20.00%,machine_learning
2021,Qtr 1,February,17,50.00%,python
2021,Qtr 1,February,17,40.00%,sql
2021,Qtr 1,February,18,18.18%,aws
2021,Qtr 1,February,18,27.27%,cloud
2021,Qtr 1,February,18,18.18%,machine_learning
2021,Qtr 1,February,18,45.45%,python
2021,Qtr 1,February,18,45.45%,sql
2021,Qtr 1,February,19,33.33%,aws
2021,Qtr 1,February,19,26.67%,cloud
2021,Qtr 1,February,19,13.33%,machine_learning
2021,Qtr 1,February,19,33.33%,python
2021,Qtr 1,February,19,33.33%,sql
2021,Qtr 1,February,20,30.00%,aws
2021,Qtr 1,February,20,50.00%,cloud
2021,Qtr 1,February,20,30.00%,machine_learning
2021,Qtr 1,February,20,40.00%,python
2021,Qtr 1,February,20,30.00%,sql
2021,Qtr 1,February,21,46.67%,aws
2021,Qtr 1,February,21,40.00%,cloud
2021,Qtr 1,February,21,13.33%,machine_learning
2021,Qtr 1,February,21,40.00%,python
2021,Qtr 1,February,21,40.00%,sql
2021,Qtr 1,February,22,36.84%,aws
2021,Qtr 1,February,22,42.11%,cloud
2021,Qtr 1,February,22,21.05%,machine_learning
2021,Qtr 1,February,22,31.58%,python
2021,Qtr 1,February,22,31.58%,sql
2021,Qtr 1,February,23,7.69%,aws
2021,Qtr 1,February,23,7.69%,cloud
2021,Qtr 1,February,23,15.38%,machine_learning
2021,Qtr 1,February,23,38.46%,python
2021,Qtr 1,February,23,61.54%,sql
2021,Qtr 1,February,24,53.85%,aws
2021,Qtr 1,February,24,30.77%,cloud
2021,Qtr 1,February,24,30.77%,machine_learning
2021,Qtr 1,February,24,46.15%,python
2021,Qtr 1,February,24,46.15%,sql
2021,Qtr 1,February,25,14.29%,aws
2021,Qtr 1,February,25,19.05%,cloud
2021,Qtr 1,February,25,14.29%,machine_learning
2021,Qtr 1,February,25,47.62%,python
2021,Qtr 1,February,25,42.86%,sql
2021,Qtr 1,February,26,41.18%,aws
2021,Qtr 1,February,26,41.18%,cloud
2021,Qtr 1,February,26,17.65%,machine_learning
2021,Qtr 1,February,26,29.41%,python
2021,Qtr 1,February,26,52.94%,sql
2021,Qtr 1,February,27,52.94%,aws
2021,Qtr 1,February,27,29.41%,cloud
2021,Qtr 1,February,27,17.65%,machine_learning
2021,Qtr 1,February,27,35.29%,python
2021,Qtr 1,February,27,35.29%,sql
2021,Qtr 1,February,28,17.65%,aws
2021,Qtr 1,February,28,35.29%,cloud
2021,Qtr 1,February,28,29.41%,machine_learning
2021,Qtr 1,February,28,64.71%,python
2021,Qtr 1,February,28,64.71%,sql
2021,Qtr 1,March,1,26.67%,aws
2021,Qtr 1,March,1,40.00%,cloud
2021,Qtr 1,March,1,20.00%,machine_learning
2021,Qtr 1,March,1,26.67%,python
2021,Qtr 1,March,1,46.67%,sql
2021,Qtr 1,March,2,15.38%,aws
2021,Qtr 1,March,2,15.38%,cloud
2021,Qtr 1,March,2,38.46%,machine_learning
2021,Qtr 1,March,2,53.85%,python
2021,Qtr 1,March,2,30.77%,sql
2021,Qtr 1,March,3,23.08%,aws
2021,Qtr 1,March,3,30.77%,cloud
2021,Qtr 1,March,3,38.46%,machine_learning
2021,Qtr 1,March,3,46.15%,python
2021,Qtr 1,March,3,38.46%,sql
2021,Qtr 1,March,4,16.67%,aws
2021,Qtr 1,March,4,33.33%,cloud
2021,Qtr 1,March,4,16.67%,machine_learning
2021,Qtr 1,March,4,33.33%,python
2021,Qtr 1,March,4,16.67%,sql
2021,Qtr 1,March,5,35.71%,aws
2021,Qtr 1,March,5,42.86%,cloud
2021,Qtr 1,March,5,7.14%,machine_learning
2021,Qtr 1,March,5,35.71%,python
2021,Qtr 1,March,5,28.57%,sql
2021,Qtr 1,March,6,38.46%,aws
2021,Qtr 1,March,6,38.46%,cloud
2021,Qtr 1,March,6,7.69%,machine_learning
2021,Qtr 1,March,6,30.77%,python
2021,Qtr 1,March,6,30.77%,sql
2021,Qtr 1,March,7,26.67%,aws
2021,Qtr 1,March,7,20.00%,cloud
2021,Qtr 1,March,7,20.00%,machine_learning
2021,Qtr 1,March,7,33.33%,python
2021,Qtr 1,March,7,33.33%,sql
2021,Qtr 1,March,8,36.36%,aws
2021,Qtr 1,March,8,54.55%,cloud
2021,Qtr 1,March,8,9.09%,machine_learning
2021,Qtr 1,March,8,18.18%,python
2021,Qtr 1,March,8,54.55%,sql
2021,Qtr 1,March,9,26.67%,aws
2021,Qtr 1,March,9,46.67%,cloud
2021,Qtr 1,March,9,13.33%,machine_learning
2021,Qtr 1,March,9,40.00%,python
2021,Qtr 1,March,9,33.33%,sql
2021,Qtr 1,March,10,30.00%,aws
2021,Qtr 1,March,10,40.00%,cloud
2021,Qtr 1,March,10,30.00%,machine_learning
2021,Qtr 1,March,10,60.00%,python
2021,Qtr 1,March,10,50.00%,sql
2021,Qtr 1,March,11,40.00%,aws
2021,Qtr 1,March,11,30.00%,cloud
2021,Qtr 1,March,11,20.00%,machine_learning
2021,Qtr 1,March,11,40.00%,python
2021,Qtr 1,March,11,60.00%,sql
2021,Qtr 1,March,12,20.00%,aws
2021,Qtr 1,March,12,30.00%,cloud
2021,Qtr 1,March,12,40.00%,machine_learning
2021,Qtr 1,March,12,60.00%,python
2021,Qtr 1,March,12,70.00%,sql
2021,Qtr 1,March,13,33.33%,aws
2021,Qtr 1,March,13,46.67%,cloud
2021,Qtr 1,March,13,20.00%,machine_learning
2021,Qtr 1,March,13,46.67%,python
2021,Qtr 1,March,13,53.33%,sql
2021,Qtr 1,March,14,50.00%,aws
2021,Qtr 1,March,14,50.00%,cloud
2021,Qtr 1,March,14,33.33%,machine_learning
2021,Qtr 1,March,14,50.00%,python
2021,Qtr 1,March,14,66.67%,sql
2021,Qtr 1,March,15,25.00%,aws
2021,Qtr 1,March,15,33.33%,cloud
2021,Qtr 1,March,15,8.33%,machine_learning
2021,Qtr 1,March,15,41.67%,python
2021,Qtr 1,March,15,50.00%,sql
2021,Qtr 1,March,16,10.00%,aws
2021,Qtr 1,March,16,10.00%,cloud
2021,Qtr 1,March,16,30.00%,machine_learning
2021,Qtr 1,March,16,40.00%,python
2021,Qtr 1,March,16,50.00%,sql
2021,Qtr 1,March,17,33.33%,aws
2021,Qtr 1,March,17,41.67%,cloud
2021,Qtr 1,March,17,16.67%,machine_learning
2021,Qtr 1,March,17,33.33%,python
2021,Qtr 1,March,17,33.33%,sql
2021,Qtr 1,March,18,25.00%,aws
2021,Qtr 1,March,18,8.33%,cloud
2021,Qtr 1,March,18,16.67%,machine_learning
2021,Qtr 1,March,18,33.33%,python
2021,Qtr 1,March,18,50.00%,sql
2021,Qtr 1,March,19,18.18%,aws
2021,Qtr 1,March,19,27.27%,cloud
2021,Qtr 1,March,19,27.27%,machine_learning
2021,Qtr 1,March,19,36.36%,python
2021,Qtr 1,March,19,45.45%,sql
2021,Qtr 1,March,20,55.56%,aws
2021,Qtr 1,March,20,55.56%,cloud
2021,Qtr 1,March,20,11.11%,machine_learning
2021,Qtr 1,March,20,44.44%,python
2021,Qtr 1,March,20,55.56%,sql
2021,Qtr 1,March,21,22.22%,aws
2021,Qtr 1,March,21,22.22%,cloud
2021,Qtr 1,March,21,33.33%,machine_learning
2021,Qtr 1,March,21,44.44%,python
2021,Qtr 1,March,21,44.44%,sql
2021,Qtr 1,March,22,25.00%,aws
2021,Qtr 1,March,22,33.33%,cloud
2021,Qtr 1,March,22,25.00%,machine_learning
2021,Qtr 1,March,22,25.00%,python
2021,Qtr 1,March,22,25.00%,sql
2021,Qtr 1,March,23,44.44%,aws
2021,Qtr 1,March,23,33.33%,cloud
2021,Qtr 1,March,23,11.11%,machine_learning
2021,Qtr 1,March,23,66.67%,python
2021,Qtr 1,March,23,66.67%,sql
2021,Qtr 1,March,24,20.00%,aws
2021,Qtr 1,March,24,20.00%,cloud
2021,Qtr 1,March,24,20.00%,python
2021,Qtr 1,March,24,60.00%,sql
2021,Qtr 1,March,25,33.33%,aws
2021,Qtr 1,March,25,33.33%,cloud
2021,Qtr 1,March,25,33.33%,machine_learning
2021,Qtr 1,March,25,66.67%,python
2021,Qtr 1,March,25,50.00%,sql
2021,Qtr 1,March,26,33.33%,aws
2021,Qtr 1,March,26,33.33%,cloud
2021,Qtr 1,March,26,16.67%,machine_learning
2021,Qtr 1,March,26,66.67%,python
2021,Qtr 1,March,26,50.00%,sql
2021,Qtr 1,March,27,33.33%,aws
2021,Qtr 1,March,27,50.00%,cloud
2021,Qtr 1,March,27,16.67%,machine_learning
2021,Qtr 1,March,27,33.33%,python
2021,Qtr 1,March,27,66.67%,sql
2021,Qtr 1,March,28,20.00%,cloud
2021,Qtr 1,March,28,20.00%,machine_learning
2021,Qtr 1,March,28,60.00%,sql
2021,Qtr 1,March,29,20.00%,aws
2021,Qtr 1,March,29,20.00%,cloud
2021,Qtr 1,March,29,20.00%,machine_learning
2021,Qtr 1,March,29,20.00%,python
2021,Qtr 1,March,29,20.00%,sql
2021,Qtr 1,March,30,50.00%,aws
2021,Qtr 1,March,30,66.67%,cloud
2021,Qtr 1,March,30,16.67%,machine_learning
2021,Qtr 1,March,30,50.00%,python
2021,Qtr 1,March,30,66.67%,sql
2021,Qtr 1,March,31,60.00%,aws
2021,Qtr 1,March,31,60.00%,cloud
2021,Qtr 1,March,31,40.00%,machine_learning
2021,Qtr 1,March,31,60.00%,python
2021,Qtr 1,March,31,20.00%,sql
2021,Qtr 2,April,1,10.00%,aws
2021,Qtr 2,April,1,20.00%,cloud
2021,Qtr 2,April,1,10.00%,machine_learning
2021,Qtr 2,April,1,60.00%,python
2021,Qtr 2,April,1,60.00%,sql
2021,Qtr 2,April,2,40.00%,aws
2021,Qtr 2,April,2,20.00%,cloud
2021,Qtr 2,April,2,40.00%,machine_learning
2021,Qtr 2,April,2,40.00%,python
2021,Qtr 2,April,2,30.00%,sql
2021,Qtr 2,April,3,28.57%,aws
2021,Qtr 2,April,3,42.86%,cloud
2021,Qtr 2,April,3,28.57%,python
2021,Qtr 2,April,3,28.57%,sql
2021,Qtr 2,April,4,30.00%,aws
2021,Qtr 2,April,4,40.00%,cloud
2021,Qtr 2,April,4,20.00%,machine_learning
2021,Qtr 2,April,4,50.00%,python
2021,Qtr 2,April,4,30.00%,sql
2021,Qtr 2,April,5,12.50%,aws
2021,Qtr 2,April,5,50.00%,cloud
2021,Qtr 2,April,5,37.50%,machine_learning
2021,Qtr 2,April,5,50.00%,python
2021,Qtr 2,April,5,62.50%,sql
2021,Qtr 2,April,6,40.00%,aws
2021,Qtr 2,April,6,40.00%,cloud
2021,Qtr 2,April,6,20.00%,machine_learning
2021,Qtr 2,April,6,40.00%,python
2021,Qtr 2,April,6,60.00%,sql
2021,Qtr 2,April,7,60.00%,aws
2021,Qtr 2,April,7,60.00%,cloud
2021,Qtr 2,April,7,20.00%,python
2021,Qtr 2,April,7,20.00%,sql
2021,Qtr 2,April,8,25.00%,cloud
2021,Qtr 2,April,8,25.00%,machine_learning
2021,Qtr 2,April,8,25.00%,python
2021,Qtr 2,April,8,50.00%,sql
2021,Qtr 2,April,9,50.00%,aws
2021,Qtr 2,April,9,16.67%,cloud
2021,Qtr 2,April,9,16.67%,machine_learning
2021,Qtr 2,April,9,66.67%,python
2021,Qtr 2,April,9,66.67%,sql
2021,Qtr 2,April,10,50.00%,aws
2021,Qtr 2,April,10,33.33%,cloud
2021,Qtr 2,April,10,33.33%,machine_learning
2021,Qtr 2,April,10,33.33%,python
2021,Qtr 2,April,10,50.00%,sql
2021,Qtr 2,April,11,25.00%,cloud
2021,Qtr 2,April,11,50.00%,python
2021,Qtr 2,April,11,50.00%,sql
2021,Qtr 2,April,12,71.43%,aws
2021,Qtr 2,April,12,71.43%,cloud
2021,Qtr 2,April,12,71.43%,machine_learning
2021,Qtr 2,April,12,85.71%,python
2021,Qtr 2,April,12,71.43%,sql
2021,Qtr 2,April,13,50.00%,aws
